日期,搜尋關鍵字,鞋款類別,平台,商品名稱,商品連結,價格,資料來源
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】AIR JORDAN 1 RETRO HIGH OG 男鞋 休閒鞋 運動鞋 喬丹 AJ1 皇家藍 白(DZ5485100),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15174675&Area=search&mdiv=403&oid=1_23&cid=index&kw=Jordan%2B1,3114,momo 即時搜尋資料
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 籃球鞋 JORDAN LUKA 5 PF 男鞋 喬丹 NBA 氣墊 實戰 多款(HV8087-002&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15033176&Area=search&mdiv=403&oid=1_7&cid=index&kw=Jordan,2699,momo 即時搜尋資料（已保存）
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 籃球鞋 男鞋 AIR JORDAN 1 LOW 喬丹 緩震 氣墊 抓地 經典 AJ1 藍白 (553558400),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14960710&Area=search&mdiv=403&oid=1_17&cid=index&kw=Jordan1,2359,momo 即時搜尋資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 籃球鞋 男鞋 AIR JORDAN 1 LOW 喬丹 緩震 氣墊 抓地 經典 AJ1 藍白 (553558400),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14960710&Area=search&mdiv=403&oid=1_22&cid=index&kw=Jordan%2B1,2359,momo 即時搜尋資料
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 籃球鞋 男鞋 JORDAN TATUM 4 PF 氣墊 緩震 白色 (HQ4613102),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15144845&Area=search&mdiv=403&oid=1_5&cid=index&kw=Jordan,2565,momo 即時搜尋資料（已保存）
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 籃球鞋 男鞋 AIR JORDAN 1 MID 喬丹 AJ1 紅頭 白紅色(DQ8426105),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14681315&Area=search&mdiv=403&oid=1_7&cid=index&kw=Jordan%2B1,2788,momo 即時搜尋資料
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 籃球鞋 男鞋 AIR JORDAN 1 MID 喬丹 AJ1 紅頭 白紅色(DQ8426105),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14681315&Area=search&mdiv=403&oid=1_13&cid=index&kw=Jordan,2788,momo 即時搜尋資料（已保存）
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 籃球鞋 男鞋 AIR JORDAN 1 MID 喬丹 AJ1 紅頭 白紅色(DQ8426105),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14681315&Area=search&mdiv=403&oid=1_8&cid=index&kw=Jordan1,2788,momo 即時搜尋資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】AIR JORDAN 3 RETRO OG 男鞋 籃球鞋 運動鞋 喬丹 AJ3 麂皮 黑藍(IB8967004),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14921196&Area=search&mdiv=403&oid=1_11&cid=index&kw=Jordan,3420,momo 即時搜尋資料（已保存）
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 籃球鞋 男鞋 AIR JORDAN 9 RETRO 喬丹 高筒 抓地力 復刻 灰(HV4794100),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14930204&Area=search&mdiv=403&oid=1_3&cid=index&kw=Jordan,3974,momo 即時搜尋資料（已保存）
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】Nike Air Jordan 1 Retro Low OG 芝加哥 復古 運動鞋 男鞋 HQ6998-600, https://www.momoshop.com.tw/TP/TP0000668/goodsDetail/TP00006680001850,4780,momo 即時搜尋資料
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】休閒鞋 Air Jordan 11 Retro Low 男鞋 北卡藍 AJ11 FV5104-100,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15204170&Area=search&mdiv=403&oid=1_22&cid=index&kw=Jordan,4921,momo 即時搜尋資料（已保存）
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】Air Jordan 13 Retro 2026 OG 白紅黑 黑豹 芝加哥 運動鞋 男鞋 414571-102,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15030926&Area=search&mdiv=403&oid=1_18&cid=index&kw=Jordan,5685,momo 即時搜尋資料（已保存）
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】Air Jordan 13 Retro 2026 OG 白紅黑 黑豹 芝加哥 運動鞋 男鞋 414571-102, https://www.momoshop.com.tw/TP/TP0000668/goodsDetail/TP00006680001887,5599,momo 即時搜尋資料（已保存）
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】AIR JORDAN 11 RETRO RA 男鞋 籃球鞋 運動鞋 AJ11 喬丹 米藍(IH0296400),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14583949&Area=search&mdiv=403&oid=1_15&cid=index&kw=Jordan,4788,momo 即時搜尋資料（已保存）
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】休閒鞋 Air Jordan 1 Low Bred 男鞋 黑 紅 AJ1 低筒 一代(553558-067),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13619083&Area=search&mdiv=403&oid=1_14&cid=index&kw=Jordan%2B1,2166,momo 即時搜尋資料
2026-05-21,Jordan 1,男鞋,PChome,籃球鞋 Jordan One Take 5 PF 男鞋 黑 白 忍者龜 氣墊 XDR大底 FD2336-101,https://24h.pchome.com.tw/prod/DXAX7S-A900J8DKP,1960,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,休閒鞋 Air Jordan 1 Low Bred 男鞋 黑 紅 AJ1 低筒 一代 553558-067,https://24h.pchome.com.tw/prod/DXAX69-A900I9HKC,1960,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,籃球鞋 Jordan Zion 4 PF 男鞋 Mud to Marble 黑 綠 胖虎 錫安 FD0591-007,https://24h.pchome.com.tw/prod/DXAX7S-A900ICULQ,1960,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,AIR JORDAN 1 LOW SE 男鞋 籃球鞋 白藍-FN5214141,https://24h.pchome.com.tw/prod/DXBY2L-A900HGWFU,1987,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,籃球鞋 Jordan Tatum 3 PF 男鞋 Cloud 0 藍 暈染 氣墊 FZ6601-400,https://24h.pchome.com.tw/prod/DXAX7S-A900J0L25,2046,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,休閒鞋 Air Jordan 1 Low 男鞋 黑 橘 扣碎 AJ1 一代 553558-081,https://24h.pchome.com.tw/prod/DXAX69-A900J1CT3,2046,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,休閒鞋 Air Jordan 1 Low SE 男鞋 藍 紅 Motion AJ1 低筒  HM3711-144,https://24h.pchome.com.tw/prod/DXAX69-A900JA0RW,2218,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,休閒鞋 Air Jordan 1 Low OG 男鞋 深藍 紅 AJ1 一代 低筒 HQ2993-100,https://24h.pchome.com.tw/prod/DXAX69-A900I1SRO,2218,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,JORDAN FLIGHT COURT 男鞋 籃球鞋 米白色-IB8858141,https://24h.pchome.com.tw/prod/DXAX7S-A900J0I9M,2246,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,Air Jordan 1 Low SE 漆皮 藍灰 低筒 灰調 休閒鞋 男鞋 HF3148-011,https://24h.pchome.com.tw/prod/DXAX69-A900I97CD,2261,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,休閒鞋 Air Jordan 1 Low SE 男鞋 黑綠 Black Cat Mascot AJ1 HM3690-001,https://24h.pchome.com.tw/prod/DXAX69-A900IW24H,2304,PChome 即時資料
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】Air Jordan 1 Mid Se 男鞋 黑白棕色 AJ1 皮革 透氣 喬丹 休閒鞋 HF3216-102,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13675299&Area=search&mdiv=403&oid=1_21&cid=index&kw=Jordan%2B1,2261,momo 即時搜尋資料
2026-05-21,Jordan 1,男鞋,PChome,籃球鞋 Jordan Luka 3 TB PF 男鞋 白 Team Bank D77 緩衝 運動鞋 FQ7455-106,https://24h.pchome.com.tw/prod/DXAX7S-A900IVAPU,2390,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,休閒鞋 W Air Jordan 4 RM 男鞋 女鞋 白 銀 喬丹 AJ4  HQ3441-111,https://24h.pchome.com.tw/prod/DXAX69-A900IXYAY,2476,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,休閒鞋 Air Jordan 1 Low SE 男鞋 Black Toe 黑 紅 AJ1 IB8971-106,https://24h.pchome.com.tw/prod/DXAX69-A900IOXR8,2562,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,休閒鞋 Air Jordan 23 Retro 男鞋 白 銀 Mid-Autumn Festival FV3621-140,https://24h.pchome.com.tw/prod/DXAX69-A900J9WXJ,2734,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,Nike Air Jordan 1 Low SE Glacier Blue 冰川藍 果凍底 休閒鞋 男鞋 HJ5999-400,https://24h.pchome.com.tw/prod/DXAX69-A900IVEGE,2989,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,AIR JORDAN 1 LOW SE 男鞋 籃球鞋 白 冰川藍-HJ5999400,https://24h.pchome.com.tw/prod/DXAX7S-A900J0I85,2996,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,AIR JORDAN 1 LOW 男鞋 籃球鞋 白黑 奶茶-553558153,https://24h.pchome.com.tw/prod/DXAX7S-A900J0I16,2996,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,籃球鞋 Air Jordan 39 XXXIX PF 男鞋 Noir 黑豹 黑 果凍底 HF0371-001,https://24h.pchome.com.tw/prod/DXAX7S-A900J873L,3488,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,休閒鞋 Air Jordan 4 RM 男鞋 鐵灰 黑 麂皮 復古 AJ4 FQ7939-002,https://24h.pchome.com.tw/prod/DXAX69-A900IHSG2,3580,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,休閒鞋 Air Jordan 1 High OG 男鞋 UNC Reimagined 藍 AJ1 DZ5485-402,https://24h.pchome.com.tw/prod/DXAX69-A900J0L0M,3580,PChome 即時資料
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】穆勒鞋 Air Jordan 1 Mule Golf 男鞋 女鞋 限量 經典 高爾夫 FJ1214-004 FJ1214-101,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15242858&Area=search&mdiv=403&oid=1_11&cid=index&kw=Jordan1,3511,momo 即時搜尋資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】穆勒鞋 Air Jordan 1 Mule Golf 男鞋 女鞋 限量 經典 高爾夫 FJ1214-004 FJ1214-101,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15242858&Area=search&mdiv=403&oid=1_14&cid=index&kw=Jordan,3511,momo 即時搜尋資料（已保存）
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】穆勒鞋 Air Jordan 1 Mule Golf 男鞋 女鞋 限量 經典 高爾夫 FJ1214-004 FJ1214-101,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15242858&Area=search&mdiv=403&oid=1_4&cid=index&kw=Jordan%2B1,3511,momo 即時搜尋資料
2026-05-21,Jordan 1,男鞋,PChome,休閒鞋 Wmns Air Jordan 11 Retro Low 女鞋 男鞋 Igloo 蒂芬妮綠 AH7860-103,https://24h.pchome.com.tw/prod/DXAX69-A900IXE2T,3680,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,AIR JORDAN 4 RM 男鞋 籃球鞋 米白色-IB8857141,https://24h.pchome.com.tw/prod/DXAX7S-A900J0I9J,3776,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,Jordan 1 Retro High OG UNC Reimagined 北卡藍 高筒 男鞋 DZ5485-402,https://24h.pchome.com.tw/prod/DXAX69-A900ISDJ6,4021,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,Air Jordan XXXVIII Low PF 籃球鞋 白黑紅 緩震 低筒 環保 運動鞋 男鞋 FD2325-101,https://24h.pchome.com.tw/prod/DXAX7S-A900I9YNX,4233,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,Awake Ny × Jordan Air Ship SP Game Royal 皇家藍 聯名 休閒鞋 男鞋 FN8675-104,https://24h.pchome.com.tw/prod/DXAX69-A900I86JP,4233,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,休閒鞋 Air Jordan 1 Retro High OG 男鞋 橘 黑 喬丹 灌碎 扣碎 AJ1 DZ5485-008,https://24h.pchome.com.tw/prod/DXAX69-A900J2RRN,4280,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,高爾夫球鞋 Air Jordan 1 High Golf 男鞋 防水 黃 黑 Pollen 休閒鞋 DQ0660-700,https://24h.pchome.com.tw/prod/DXAX2B-A900J1R65,4410,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,Air Jordan 1 Mid SE GC 喜慶 紅白黑 金勾 AJ1 黑白 中國風 休閒鞋 男鞋 DV0576-176,https://24h.pchome.com.tw/prod/DXAX69-A900I9YH2,4682,PChome 即時資料
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】Air Jordan 11 Low University Blue 北卡藍 白藍 復古籃球鞋 男鞋 FV5104-100,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15252365&Area=search&mdiv=403&oid=1_16&cid=index&kw=Jordan,4619,momo 即時搜尋資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,AIR JORDAN 1 RETRO HIGH OG 男鞋 籃球鞋 北卡藍 白藍色-DZ5485402,https://24h.pchome.com.tw/prod/DXAX7S-A900IUZI0,4890,PChome 即時資料
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】Nike Air Jordan 8 Retro 白紅 兔巴哥 緩震 運動鞋 男鞋 305381-100, https://www.momoshop.com.tw/TP/TP0000668/goodsDetail/TP00006680001868,5580,momo 即時搜尋資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,Wmns Air Jordan 1 Retro Low OG 'UNC' 女鞋 男鞋 藍 黑 白 AJ1 低筒 休閒鞋 CZ0775-104,https://24h.pchome.com.tw/prod/DXAX2B-A900IWVUU,5499,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,Air Jordan 3 Retro Rare Air 黑藍 稀有Air 麂皮 休閒 男鞋 IB8967-004,https://24h.pchome.com.tw/prod/DXAX69-A900IKMZ6,5930,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,A Ma Maniére X Air Jordan 3 OG Diffused Blue 漫射藍 AJ3 皮革 麂皮 男鞋 HV8571-100,https://24h.pchome.com.tw/prod/DXAX69-A900IKMO4,5920,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,Jordan 1 OG Dark Marina Blue 男鞋 黑色 藍色 AJ1 經典 高筒 休閒鞋 555088-404,https://24h.pchome.com.tw/prod/DXAX2E-A900F2VE7,6380,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,Air Jordan 1 Retro Low OG Year of the Dragon 龍年限定 青龍 休閒鞋 男鞋 FN3727-100,https://24h.pchome.com.tw/prod/DXAX2I-A900H2YM5,6374,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,Air Jordan 1 男鞋 AJ1 黑色 白色 紅色 經典 高筒 籃球鞋 休閒鞋 555088-161,https://24h.pchome.com.tw/prod/DXAX2E-A900F2VEN,6480,PChome 即時資料
2026-05-21,Jordan 1,男鞋,PChome,Air Jordan XXXIX GUO PF 籃球鞋 白湖水綠 緩震 舒適 運動鞋 男鞋 HF0369-103,https://24h.pchome.com.tw/prod/DXAX7S-A900I1B97,6596,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,Air Jordan 5 Retro OG Grape 白葡萄 經典復刻 休閒鞋 運動鞋 男鞋 HQ7978-100,https://24h.pchome.com.tw/prod/DXAX69-A900IYIO3,6582,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,Nike Air Jordan 11 Retro Low Bred 黑紅 亮面 低筒 休閒鞋 男鞋 528895-012,https://24h.pchome.com.tw/prod/DXAX69-A900IUWYD,6846,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,Nike Air Jordan 40 Dusty Rose 玫瑰粉 男鞋 HM9932-600,https://24h.pchome.com.tw/prod/DXAXC4-A900JA03G,7056,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,PChome,"Air Jordan 1 Low Wmns ""Wolf Grey"" 女鞋 男鞋 小Dior 小迪奧 灰 白 休閒鞋DC0774-105",https://24h.pchome.com.tw/prod/DXAX2B-A900IWVW6,7380,PChome 即時資料
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】Fragment x Union x Air Jordan 1 AJ1 High OG 三方聯名 黑白紅藍 男鞋 IO7847-002,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15018253&Area=search&mdiv=403&oid=1_19&cid=index&kw=Jordan%2B1,11776,momo 即時搜尋資料
2026-05-21,Jordan 1,男鞋,PChome,"Air Jordan 4 ""White Cement"" 白水泥 白 灰 黑 四代 喬丹 復刻 休閒鞋 籃球鞋 AJ4 FV5029-100",https://24h.pchome.com.tw/prod/DXAX69-A900IZHKQ,7999,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,momo購物網,【NIKE 耐吉】Nike Air Jordan 1 Low OG Banned 黑紅 禁穿 男鞋 IW6276-001, https://www.momoshop.com.tw/TP/TP0000668/goodsDetail/TP00006680001921,4280,momo 即時搜尋資料
2026-05-21,Jordan 1,男鞋,PChome,Nike Jordan 4 Retro SB Navy 海軍藍 聯名款 滑板鞋 休閒鞋 男鞋 DR5415-100,https://24h.pchome.com.tw/prod/DXAX69-A900IK67Y,9520,PChome 即時資料（已保存）
2026-05-21,Jordan 1,男鞋,momo購物網,【Jordan】CT8013-117 Jordan Air Jordan 12 Retro Taxi 舒適 回彈 高幫 復古籃球鞋 男款 白黑, https://www.momoshop.com.tw/TP/TP0009562/goodsDetail/TP00095620010080,6750,momo 即時搜尋資料（已保存）
2026-05-21,Jordan,女鞋,PChome,WMNS AIR JORDAN 1 LOW 女鞋 籃球鞋 黑色 奶茶色-DC0774003,https://24h.pchome.com.tw/prod/DXAX7S-A900IUWJ2,2426,PChome 即時資料
2026-05-21,Jordan,女鞋,PChome,休閒鞋 W Air Jordan 4 RM 男鞋 女鞋 白 銀 喬丹 AJ4  HQ3441-111,https://24h.pchome.com.tw/prod/DXAX69-A900IXYAY,2476,PChome 即時資料
2026-05-21,Jordan,女鞋,PChome,Air Jordan 1 Low 灰白 煙灰 小DIOR 男女款 百搭 女鞋 休閒鞋 DC0774-105,https://24h.pchome.com.tw/prod/DXAX2J-A900GI4NJ,2545,PChome 即時資料
2026-05-21,Jordan,女鞋,PChome,休閒鞋 Wmns Air Jordan 1 Low 1代 女鞋 小Dior 喬丹 AJ1 果凍底 白 灰 DC0774-105,https://24h.pchome.com.tw/prod/DXAX69-A900HIAUP,2579,PChome 即時資料
2026-05-21,Jordan,女鞋,PChome,WMNS AIR JORDAN 1 LOW 女鞋 籃球鞋 喬丹 黑白 熊貓-DC0774101,https://24h.pchome.com.tw/prod/DXAX7S-A900I5DP1,2742,PChome 即時資料
2026-05-21,Jordan,女鞋,PChome,休閒鞋 W Air Jordan 6 Retro 男女鞋 Pearl 灰 金 喬丹 AJ6 巴黎奧運 DQ4914-074,https://24h.pchome.com.tw/prod/DXAX69-A900JB1K1,2820,PChome 即時資料
2026-05-21,Jordan,女鞋,PChome,W Nike Jordan 4 Retro 薄荷綠 AJ4 喬丹 休閒鞋 女鞋 HV0823-003,https://24h.pchome.com.tw/prod/DIEL09-A900IGT6A,3558,PChome 即時資料
2026-05-21,Jordan,女鞋,PChome,休閒鞋 Wmns Air Jordan 11 Retro Low 女鞋 男鞋 Igloo 蒂芬妮綠 AH7860-103,https://24h.pchome.com.tw/prod/DXAX69-A900IXE2T,3680,PChome 即時資料
2026-05-21,Jordan,女鞋,PChome,WMNS AIR JORDAN 1 RETRO HI OG 女鞋 籃球鞋 白黑紅-FD2596602,https://24h.pchome.com.tw/prod/DXAX7S-A900J0I40,4890,PChome 即時資料
2026-05-21,Jordan,女鞋,PChome,WMNS AIR JORDAN 5 RETRO CNY 女 籃球鞋 米白-HF3183001,https://24h.pchome.com.tw/prod/DXAX7S-A900ICTZT,5224,PChome 即時資料
2026-05-21,Jordan,女鞋,PChome,W Nike Air Jordan 4 Aluminum 紫白 皮革 休閒鞋 女鞋 HV0823-100,https://24h.pchome.com.tw/prod/DXAX69-A900IR113,5471,PChome 即時資料
2026-05-21,Jordan,女鞋,PChome,休閒鞋 女鞋 喬丹 Air Jordan 12 whit Maniere 白 酒紅(DV6989-100),https://24h.pchome.com.tw/prod/DXAX69-A900IQROV,5760,PChome 即時資料
2026-05-21,Jordan,女鞋,momo購物網,【NIKE 耐吉】穆勒鞋 Air Jordan 1 Mule Golf 男鞋 女鞋 限量 經典 高爾夫 FJ1214-004 FJ1214-101,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15242858&Area=search&mdiv=403&oid=1_14&cid=index&kw=Jordan,3511,momo 即時搜尋資料
2026-05-21,Jordan,童鞋,PChome,Nike Air Jordan 12 Retro Winter Triple Black PS 黑色 高筒 喬丹 休閒鞋 運動鞋 中童鞋 BQ6850-001,https://24h.pchome.com.tw/prod/DXAX69-A900IUX3C,2228,PChome 即時資料
2026-05-21,Jordan,童鞋,PChome,Air Jordan 1 High OG Midnight Navy GS 午夜藍 休閒鞋 大童鞋 FD1437-401,https://24h.pchome.com.tw/prod/DXAX2C-A900HTITL,2556,PChome 即時資料
2026-05-21,Jordan,童鞋,PChome,Travis Scott x Jordan Jumpman Jack TR Bright Cactus TD 亮色仙人掌	聯名款 倒鉤 小童鞋 FJ2852-102,https://24h.pchome.com.tw/prod/DXAX69-A900IP172,2642,PChome 即時資料
2026-05-21,Jordan,童鞋,PChome,Air Jordan 11 Low Bred 2025 黑白紅 GS 復刻 經典 低筒 女鞋 大童鞋 FV5121-006,https://24h.pchome.com.tw/prod/DXAX69-A900IOKCR,2837,PChome 即時資料
2026-05-21,Jordan,童鞋,PChome,Air Jordan 1 Retro High OG Self Expression 刮刮樂 全黑 大童鞋 GS FD1437-002,https://24h.pchome.com.tw/prod/DXAX69-A900J4KZU,2934,PChome 即時資料
2026-05-21,Jordan,童鞋,PChome,Air Jordan 5 Retro OG Grape 白葡萄 GS 經典復刻 休閒鞋 運動鞋 大童鞋 HQ7980-100,https://24h.pchome.com.tw/prod/DXAX69-A900IYIOP,3671,PChome 即時資料
2026-05-21,Jordan,童鞋,PChome,AIR JORDAN 11 RETRO LOW (GS) 中大童鞋 籃球鞋 黑紅-FV5121006,https://24h.pchome.com.tw/prod/DXAX7S-A900J0I5N,3776,PChome 即時資料
2026-05-21,Jordan,童鞋,PChome,AIR JORDAN 13 RETRO GS 童鞋 大童 女鞋 籃球鞋 白綠色 喬丹 13代-HQ0780103,https://24h.pchome.com.tw/prod/DXAX7S-A900IK5OT,3776,PChome 即時資料
2026-05-21,Jordan,童鞋,PChome,Nike Air Jordan 4 Retro White Cement GS 白水泥 2025經典回歸 女鞋 休閒鞋 大童鞋 IB4171-100,https://24h.pchome.com.tw/prod/DXAX69-A900IUHWH,3852,PChome 即時資料
2026-05-21,Jordan,童鞋,PChome,Air Jordan 11 Retro Legend Blue 傳奇藍 GS 緩震 籃球鞋 運動鞋 大童鞋 378038-104,https://24h.pchome.com.tw/prod/DXAX7S-A900I6A3C,4118,PChome 即時資料
2026-05-21,Jordan,童鞋,momo購物網,【NIKE 耐吉】休閒鞋 慢跑鞋 運動鞋 JORDAN COURT CONNECT LOW GS 男女/大童 A-IQ6016100 精選五款,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15158368&Area=search&mdiv=403&oid=1_8&cid=index&kw=Jordan,1315,momo 即時搜尋資料
2026-05-21,Jordan,全部,PChome,籃球鞋 Jordan One Take 5 PF 男鞋 黑 白 忍者龜 氣墊 XDR大底 FD2336-101,https://24h.pchome.com.tw/prod/DXAX7S-A900J8DKP,1960,PChome 即時資料
2026-05-21,Jordan,全部,PChome,籃球鞋 Jordan Zion 4 PF 男鞋 Mud to Marble 黑 綠 胖虎 錫安 FD0591-007,https://24h.pchome.com.tw/prod/DXAX7S-A900ICULQ,1960,PChome 即時資料
2026-05-21,Jordan,全部,PChome,休閒鞋 Air Jordan 1 Low Bred 男鞋 黑 紅 AJ1 低筒 一代 553558-067,https://24h.pchome.com.tw/prod/DXAX69-A900I9HKC,1960,PChome 即時資料
2026-05-21,Jordan,全部,PChome,AIR JORDAN 1 LOW 男女 運動休閒鞋,https://24h.pchome.com.tw/prod/DXBY2L-A900IX4G2,2015,PChome 即時資料
2026-05-21,Jordan,全部,PChome,籃球鞋 Jordan Tatum 3 PF 男鞋 Cloud 0 藍 暈染 氣墊 FZ6601-400,https://24h.pchome.com.tw/prod/DXAX7S-A900J0L25,2046,PChome 即時資料
2026-05-21,Jordan,全部,PChome,休閒鞋 Air Jordan 1 Low OG 男鞋 深藍 紅 AJ1 一代 低筒 HQ2993-100,https://24h.pchome.com.tw/prod/DXAX69-A900I1SRO,2218,PChome 即時資料
2026-05-21,Jordan,全部,PChome,Nike Air Jordan 12 Retro Winter Triple Black PS 黑色 高筒 喬丹 休閒鞋 運動鞋 中童鞋 BQ6850-001,https://24h.pchome.com.tw/prod/DXAX69-A900IUX3C,2228,PChome 即時資料
2026-05-21,Jordan,全部,PChome,JORDAN FLIGHT COURT 男鞋 籃球鞋 米白色-IB8858141,https://24h.pchome.com.tw/prod/DXAX7S-A900J0I9M,2246,PChome 即時資料
2026-05-21,Jordan,全部,PChome,休閒鞋 Air Jordan 1 Low SE 男鞋 黑綠 Black Cat Mascot AJ1 HM3690-001,https://24h.pchome.com.tw/prod/DXAX69-A900IW24H,2304,PChome 即時資料
2026-05-21,Jordan,全部,PChome,籃球鞋 Jordan Luka 3 TB PF 男鞋 白 Team Bank D77 緩衝 運動鞋 FQ7455-106,https://24h.pchome.com.tw/prod/DXAX7S-A900IVAPU,2390,PChome 即時資料
